date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:38	172/172	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:36%20GMT	http://bonvera.com/corporphan/enrollment/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/enrollment/30.aa.delayed	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:38	40173/40173	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:36%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound1a11.html	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:38	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.ac.delayed	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:38	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.adf13c.delayed	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:38	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.ae.delayed	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:38	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.af.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/home/www.bonvera.com)
15:22:38	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b0.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/error/False)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b1.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/error/30)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b2.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/cart)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b3.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/partnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b4.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/affiliatestores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b5.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/login)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b6.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/logout)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.b7.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/registrationlanding)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.b8.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.b9f13c.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.ba.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/registrationcomplete?token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/registrationcomplete.bb1ee2.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2fregistrationcomplete%3ftoken%3dtempToken&token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.bcfde9.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.bd.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.bef13c.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.bf.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/registrationcomplete?token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/registrationcomplete.c01ee2.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:22:39	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2fregistrationcomplete%3ftoken%3dtempToken&token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.c1fde9.delayed	(from http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:23:23	6329698/6329698	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%22cd3beec33dd21:0%22	http://bonvera.com/Content/documents/Bonvera_Overview_Revised_Final_07_05_16.pdf	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/Content/documents/Bonvera_Overview_Revised_Final_07_05_16.pdf	(from http://bonvera.com/)
15:23:23	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c2.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/False)
15:23:23	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c3.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/30)
15:23:23	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c4.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/smartshopper/False)
15:23:23	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c5.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/smartshopper/30)
15:23:24	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c6.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/False)
15:23:24	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.c7.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/30)
